name_en_x,pm10,pm2_5,us_aqi,us_pm2_5,us_pm10,us_no2,name,latitude,longitude,green_coverage_pct
Neighborhood 12,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 12,29.86639276603112,31.36562954718319,1.1
"Neighborhood 12, 13",27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,"المجاورة 12, 13",30.07045414882876,31.44370781242325,13.15
Neighborhood 13,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المجاورة 13,30.11841905593125,31.73337649636864,0.07
Neighborhood 14,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 14,29.83892451871023,31.368825114184983,3.6
"Neighborhood 14, 15",27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,"المجاورة 14, 15",30.067031428162235,31.44243991549777,8.42
Neighborhood 15,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المجاورة 15,30.114803279777856,31.728336652802675,0.29
Neighborhood 16,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المجاورة 16,30.06458636441595,31.437410522526456,13.69
Neighborhood 17,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المجاورة 17,30.063361701332106,31.44289545852181,5.14
Neighborhood 18,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 18,29.834941810676973,31.38352039113241,1.81
Neighborhood 19,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 19,29.83428803850495,31.37998988550689,3.4
Neighborhood 1H,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المجاورة 1ح,30.16127510756887,31.60903951220704,2.87
Neighborhood 2,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 2,29.851275940835087,31.369928238160345,2.35
Neighborhood 20,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 20,29.83238054886811,31.37660873895636,4.05
Neighborhood 21,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 21,29.831528845110395,31.373673833348395,3.73
Neighborhood 22,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 22,29.831035676448845,31.38438635783004,1.88
Neighborhood 23,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 23,29.82960998127994,31.37985870785112,3.79
Neighborhood 25,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 25,29.824210078416183,31.378470217972644,3.89
Neighborhood 26,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 26,29.822037721930748,31.3814705545911,2.32
Neighborhood 27,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 27,29.81886855417409,31.38267767474749,1.82
Neighborhood 28,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 28,29.814648816961217,31.37715163752369,2.84
Neighborhood 29,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 29,29.81112505947151,31.37993785352821,2.82
Neighborhood 2A,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المجاورة 2أ,30.15852793647592,31.62145887307265,1.62
Neighborhood 2B,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المجاورة 2ب,30.15347047175313,31.621808589941818,3.02
Neighborhood 2C,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المجاورة 2ج,30.15230101937222,31.61525281769906,2.67
Neighborhood 2F,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المجاورة 2و,30.15832245188728,31.61514528553129,1.64
Neighborhood 2K,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المجاورة 2ك,30.15031763930356,31.61054541893101,2.78
Neighborhood 3,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 3,29.85466941100341,31.373500975151977,2.74
Neighborhood 30,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 30,29.812158442924662,31.37384195855442,2.08
Neighborhood 31,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 31,29.81536966522252,31.369774610559453,1.79
Neighborhood 32,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 32,29.816764905522728,31.36487095406197,2.15
Neighborhood 34,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 34,29.81786836543544,31.374097605143483,2.06
Neighborhood 35,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 35,29.820236215176863,31.373429211783044,3.02
Neighborhood 36,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 36,29.822407958565847,31.371318215277896,4.08
Neighborhood 4,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المجاورة 4,30.121918251881887,31.736450329191907,0.05
Neighborhood 5,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 5,29.85016121910936,31.3795763991122,2.65
Neighborhood 6,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المجاورة 6,30.119190001521787,31.72537531153428,1.11
Neighborhood 7,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المجاورة 7,30.11420498626888,31.724286726506627,0.73
Neighborhood 8,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 8,29.85860364583354,31.366164162988625,1.56
Neighborhood 9,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المجاورة 9,29.82203004749213,31.35623305986368,4.59
Neighborhood A,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المجاورة أ,30.116482743434485,31.71147274381971,1.39
Neighborhood B,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المجاورة ب,30.115692072249765,31.7184571181444,1.32
Neighborhood K,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المجاورة ك,30.12165399252869,31.71968635787807,1.99
Neighborhood L,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المجاورة ل,30.123433450074824,31.714733340904928,2.48
Neo Gardens Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند نيو جاردنز,30.061499563405057,31.62733617552311,0.03
Neo Lakes Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند نيو لايكز,30.064740987427943,31.623981442076328,0.4
Neo Parks Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند نيو باركز,30.06988978893509,31.630504581323173,2.11
Nest Cairo Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند نيست كايرو,29.99464934168866,31.50707022831672,2.99
New Al Dweika Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن الدويقه الجديده,30.040301175413617,31.2969643856168,0.54
New Al Kobba Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن القبة الجديدة,30.09444085939577,31.28702450454023,3.38
New Al Nozha,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,النزهه الجديدة,30.125405240158088,31.37111673086892,0.55
New Cairo Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن القاهرة الجديدة,30.0964378476222,31.264051034009736,0.12
New EL Narges,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,النرجس الجديدة,29.99456808197122,31.45788039387116,0.26
New Merryland Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند نيو ميريلاند,30.01296359470033,31.48782808097528,2.71
New Morsy Khalil,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مرسى خليل الجديده,30.10978321989912,31.295654746719222,0.24
New Nasr Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات النصر الجديده,30.00774301924576,31.31428664036257,3.3
New Police Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات الشرطة الجديدة,30.03563627995721,31.34127318430225,0.36
New Suzan Mubarak Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن سوزان مبارك الجديده,30.025460867045155,31.24425829047351,0.13
Next Point Compound,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,كمبوند نكست بوينت,29.990360057897306,31.32509112360443,0.65
Ngom Al Safarat,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,نجوم السفارات,30.03569828778727,31.34422929664344,0.23
Nile Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن النيل,29.97625104355864,31.397938106408567,4.97
Nile and Bridges Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن النيل و الكبارى,30.01352863928763,31.33536187096259,0.59
Ninety Avenue Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند ناينتي أفينيو,30.023213452922057,31.492946160823656,3.55
Ninth Area,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المنطقة التاسعة,30.052373838007664,31.36359677600267,0.89
North Beit Al Watan,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,شمال بيت الوطن,30.08431805194984,31.55320728907557,0.04
North Distinctive District East,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,شمال الحى المتميز شرق,30.12489985588269,31.7404103867306,0.06
North Distinctive District West,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,شمال الحى المتميز غرب,30.12822323592374,31.73049360007151,0.36
North East,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,شمال شرق,30.13330605721232,31.61733474786729,4.35
North Masaken El Amireya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن الاميريه الشماليه,30.10986621309217,31.29105152567596,0.27
North West,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,شمال غرب,30.132820509188537,31.61226930406362,6.93
Northern Area,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المنطقة الشمالية,30.174808119572283,31.694903649431176,1.03
Northern District 7,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,شمال الحى 7,30.167311807179896,31.748176653598364,0.64
Northern Lotus,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,Northern Lotus,30.03568522752993,31.52126904414214,1.83
Nyoum,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند نيوم,30.067571297920075,31.681134545328383,0.07
Officer's Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن الظباط,29.89645996400261,31.30957521021492,0.23
Old Cairo,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,القاهرة القديمة,30.0174001,31.2331964,2.04
Old Distinctive,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المتميز القديم,30.13846278052688,31.715046641095217,0.95
Old Nasr Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات النصر القديمه,30.008328559386705,31.31715089710248,3.89
Old Zawia Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن الزاويه القديمة,30.093403001946456,31.271008070039752,0.08
Omar El Khayam,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمر الخيام,30.047547194197406,31.224920817609377,12.19
One Kattameya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,وان قطامية,29.98018004258496,31.356296291384925,0.38
One Piece Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند وان بيس,30.036839362701446,31.51241089327188,3.69
Orabi Al Tawfikeya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عرابى التوفقية,30.054709091362547,31.242516999938907,0.26
Orcedia Resort Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند اوركيديا ريزورت,30.00922329097308,31.482207292439256,1.78
Orchid District,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,حى الاوركيد,30.160287328934235,31.645569565943607,3.38
Orion,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,اوريون,30.197759222517945,31.66950403651739,5.2
Othman Ahmed Othman Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات عثمان احمد عثمان,30.052784015002395,31.33449114003468,5.48
Othman Housing Fund Project,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,مشروع صندوق إسكان عثمان,30.147167445514214,31.704622621566685,0.21
PALMA Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,PALMA COMPOUND,30.03024794411189,31.48281857461393,2.72
Palm City,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,بالم سيتي,29.98168047806885,31.352383058233546,0.35
Palm Hills,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,بالم هيلز,30.019809701944283,31.493004354643272,3.39
Palm Hills Katameya Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند بالم هيلز قطامية,30.032738291389776,31.538395646353333,6.36
Palm Hills New Cairo Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,Palm Hills New Cairo Compound,30.060265405848693,31.59739813298712,0.73
Palm Zahra'a,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,بالم زهراء,29.967680492304183,31.32559016721212,0.99
Panorama Al Shorouk Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند بانوراما الشروق,30.13668959636104,31.611728135951683,6.61
Paradise Al Shorouk,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,باراديس الشروق,30.15607064772872,31.65688327629545,1.86
Paradise Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند باراديس,30.035666961102027,31.50012981311209,4.96
Parcel 8547,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,Parcel 8547,30.003103500000005,31.318658,4.55
Park View Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند بارك فيو,30.047305721291725,31.489308623513228,2.63
Petroleum Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات البترول,30.046256128750787,31.37344993644924,0.25
Pharaohs Association Housing Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند جمعية الفراعنة للإسكان,29.964736955942406,31.52830212543133,0.65
Phase 1,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المرحلة 1,29.972381603195803,31.50769095009177,0.57
Phase 2,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المرحلة 2,29.97084157535961,31.505845809027097,0.36
Phase 5,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المرحلة الخامسة,30.032212130372407,31.29744948340256,2.54
Phase 7,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المرحلة 7,30.036865274185143,31.39777497140189,2.01
Police Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات الشرطة,30.037274271078896,31.33670186685937,0.47
Porto Cairo Resort,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منتجع بورتو كايرو,30.05408690445941,31.41898946709553,3.04
Porto Heliopolis,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,بورتو هليوبوليس,30.08263263805315,31.348746770459503,1.51
Presidential Artillery Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مباني المدفعية الرئاسية,30.073757959225816,31.3425178323329,1.1
Presidential Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن رئاسة الجمهوريه,30.100241251888,31.29746513382448,8.21
Privado Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,Privado Compound,30.09191045039316,31.667636561780025,0.85
Promenade New Cairo Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,لؤلؤة القاهرة الجديدة,29.984253472615176,31.53014333856036,0.2
Qaitbay,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,قايتباى,30.04522700906228,31.27460410087241,2.97
Qasr Al Doubara,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,قصر الدوباره,30.041739499102547,31.233335688021537,4.35
Qasr El Shok,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,قصر الشوق,30.04975015314584,31.264437367252068,3.21
Qusorat Al Shawam,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,قصوره الشوام,30.067132398518726,31.24130623868413,0.22
Rabaa Al Adawiya Investment Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات رابعة العدويه الاستثمارية,30.07206601983262,31.3372729904818,0.97
Rabaa El Adaweyya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,رابعة العدوية,30.068686172886284,31.322166028313497,5.42
Rabwet Badr,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,ربوة بدر,30.14227349126005,31.69644388843339,0.53
Rahbet Aabdin,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,رحبه عابدين,30.04217046577876,31.250010298774352,0.41
Ramblas Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند رامبلاس,30.03948325911824,31.47674126487984,4.2
Ramo Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات رامو,30.070940176590245,31.34983887102047,2.67
Rayhan Villas Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند فيلات الريحان,30.045323820185647,31.509777649615103,4.53
Ready Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المساكن الجاهزة,30.01030176831391,31.338407778653583,0.53
"Rebuild Zenhom Area Project, Phase 1",36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,"مشروع اعادة بناء منطقة زينهم, المرحله 1",30.02208132294386,31.24778168911976,0.5
"Rebuild Zenhom Area Project, Phase 2",36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,"مشروع اعادة بناء منطقة زينهم, المرحله 2",30.02513109321972,31.24947394852649,0.09
Red Sea Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن البحر الأحمر,30.002055057925432,31.32805217516377,4.11
Regent's Park Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند ريجنتس بارك,30.00023514455292,31.50945425865444,13.96
Remas Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند ريماس,30.035779665328374,31.483010254829363,3.09
Republican Guard Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات الحرس الجمهورى,30.06974189743292,31.33551600331554,1.04
Rimas District,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,حى ريماس,30.15820755847332,31.600395229959982,3.24
Ritaje Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند ريتاج,30.019758759568244,31.48390484416674,2.2
River Walk Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كومبوند ريفر واك,30.03756911413172,31.47768913567777,3.97
Riviera Heights Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كومباوند ريفييرا هايتس,30.00314267796169,31.49843949792225,2.82
Riviera Hills Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند ريفيرا هيلز,30.002957163721785,31.4962038242032,2.03
Rock Vera Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند روك فيرا,29.969674485569275,31.514073019765544,0.45
Rod El Farag El Balad,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,روض الفرج البلد,30.07895757825569,31.2312928102814,0.51
Rod El-Farag,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,روض الفرج,30.0732299,31.2363328,0.13
Rollan Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن رولان,30.00758938333172,31.33529103507541,0.66
Royal Maxim Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند رويال مكسيم,30.06182295666464,31.42035907326982,2.08
SODIC Eastown Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند سوديك ايستاون,30.01231565206742,31.51507340068825,5.32
Sa'ada Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,Sa'ada Compound,30.08953264220016,31.49214906751453,0.65
Safey El Din,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,صفى الدين,30.05475491108968,31.25135073376147,0.23
Sakan Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند سكن,29.988495628791338,31.512018430390064,2.44
Sakr Quraish Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات صقر قريش,29.98483795643713,31.29032227637164,0.76
Sakr Quraish Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن صقر قريش,30.042605409001872,31.37297595158715,0.17
Sama El Qahera,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,سما القاهرة,29.984512868603684,31.34289901508809,0.23
Sanan Basha,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,سنان باشا,30.06248302855509,31.231419202337047,0.99
Saudi Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات السعودية,30.075742174922468,31.34043825107476,1.35
Saudi Company Housing Sector 7,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن الشركه السعوديه القطاع 7,29.985055873640803,31.278487533871527,0.84
Seasons Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند سيزون,30.050475673769743,31.49969585049777,4.93
Second,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,ثانية,30.012286510992173,31.21424114316025,3.89
Second District,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الحي الثاني,30.062955904603736,31.5512640418463,0.15
Second Sector,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,القطاع الثانى,30.027731443133263,31.46401431989628,2.18
Sector A1`,24.703178,15.82079,74.21322,62.85449,22.400135,5.074077,قطاع أ1 مكرر,30.267225693314305,31.769916950899656,0.35
Sector A2,24.703178,15.82079,74.21322,62.85449,22.400135,5.074077,قطاع أ2,30.28052588081995,31.78939211627425,0.27
Sector A3,23.827276,14.546006,71.896866,60.462803,21.673515,4.0498896,قطاع أ3,30.291848732967225,31.807849929996618,0.29
Sector A3`,23.827276,14.546006,71.896866,60.462803,21.673515,4.0498896,قطاع أ3 مكرر,30.30265865850525,31.82351698594088,0.18
Sector A4,23.827276,14.546006,71.896866,60.462803,21.673515,4.0498896,قطاع أ4,30.29237243878486,31.831299819660188,0.45
Sector A4`,23.827276,14.546006,71.896866,60.462803,21.673515,4.0498896,قطاع أ4 مكرر,30.28299793948797,31.81927890514545,0.71
Sector A5,23.827276,14.546006,71.896866,60.462803,21.673515,4.0498896,قطاع أ5,30.271785965409432,31.802429761241424,0.53
Sector A5`,24.703178,15.82079,74.21322,62.85449,22.400135,5.074077,قطاع أ5 مكرر,30.26143176650996,31.78093466393376,0.11
Sector A6,24.703178,15.82079,74.21322,62.85449,22.400135,5.074077,قطاع أ6,30.240293286055053,31.75893752125884,0.46
Sephora Heights Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند سيفورة هايتس,29.992364452679336,31.504838942617365,0.64
"Serial 5, 6",27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,"مسلسل 5, 6",30.05043675819388,31.5984312232396,0.38
Services Area,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة الخدمات,30.00554951844993,31.42587327433089,1.28
Seventh Area,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المنطقة السابعة,30.040993567011817,31.33531940138141,3.23
Seventh District,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الحى السابع,30.04092015190606,31.58952929999801,0.08
Shabab Al Mohandeseen Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات شباب المهندسين,30.07027879286528,31.342796155552385,1.2
Shagaret Maryam,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,شجره مريم,30.12359853449161,31.311560603785367,0.05
Shagaret Maryam Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن شجرة مريم,30.12057072609585,31.309275371391024,0.09
Sharkas,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,شركس,30.051415069055725,31.233840909140905,3.58
Sheraton,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,شيراتون,30.10237780117972,31.37648111385904,0.71
Sheraton Al Matar,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,شيراتون المطار,30.108390066122485,31.407446830504387,0.0
Sherif,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,شريف,30.092083298165303,31.247922625721067,0.98
Shobra Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن شبرا,30.089630732739984,31.25525214446239,0.08
Sidi Madin,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,سيدى مدين,30.056684858344937,31.25547898219812,0.22
Silver Palm Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند سيلفر بالم,30.048650598440027,31.477120914809703,5.3
Sixth Area,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المنطقة السادسة,30.062277379339697,31.34746397848628,2.37
Sixth District,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الحى السادس,30.03316086572632,31.56470716985379,0.04
Small Investor Project,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,مشروع المستثمر الصغير,30.1519542275587,31.62260330677254,3.08
Small Investors,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المستثمر الصغير,29.9939577317786,31.52329624501386,7.57
Smart Life Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند سمارت لايف,30.0112187011382,31.488122468643148,2.54
Sobhy Hussein,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,صبحى حسين,30.00127613441205,31.332736742670185,1.51
Society of Chemical Engineers Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند جمعية المهندسين الكيميائيين,29.96314680046443,31.53581157037263,0.43
Solana East,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,سولانا الشرق,29.977825162537417,31.537622699229946,2.03
Sonkor,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,سنقر,30.037920819632493,31.24843580182573,0.46
Souk El A'sr,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,سوق العصر,30.06486931183824,31.22885178856273,1.93
Souk El Selah,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,سوق السلاح,30.036405661461067,31.258188764926544,5.05
South East,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,جنوب شرق,30.12596174102973,31.618684440720408,2.9
South El Amireya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الاميريه الجنوبيه,30.101983398095744,31.28392177391059,0.23
South Masaken El Amireya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن الاميريه الجنوبيه,30.09614835496433,31.28449067332729,0.33
South Suez Area,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة جنوب السويس,30.074188551797366,31.54409504052992,0.52
South West,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,جنوب غرب,30.12685689003971,31.613948614271767,4.87
Southern Academy Area B,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,جنوب الأكاديمية منطقة ب,30.0343869576612,31.42578271034652,4.34
Southern Academy Area C,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,جنوب الأكاديمية منطقة ج,30.02507447572692,31.428091609043225,3.12
Southern Academy Area D,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,جنوب الأكاديمية منطقة د,30.035315263645828,31.435258001513706,4.61
Southern Academy Area E,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,جنوب الأكاديمية منطقة هـ,30.03003918791464,31.434893729524667,6.24
Southern Academy Area F,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,جنوب الأكاديمية منطقة و,30.02438432565462,31.43449706388704,8.36
